Date,ROI,ROE,ROA,Debt_to_Equity,Current_Ratio
2022-03-21,14.36305059930118,8.801679936084405,18.9207806537462,1.536767209858885,2.055558574854748
2022-03-22,5.026382130314482,30.00657514914169,3.668650303907324,1.641117193201101,1.766352850281827
2022-03-23,28.45242089963275,22.58374635900342,11.92859423238359,3.220514747114015,2.887420369630298
2022-03-24,27.87210015959974,27.44206233344342,19.17985468120577,0.3841402670432774,1.332344150153588
2022-03-25,25.64740783192181,24.46496228324843,19.60931760903134,0.4434533466273882,0.9996195843733704
2022-03-26,12.38208412160925,24.05800859192016,19.52762455175709,3.180094063197527,0.8745876775951517
2022-03-27,15.60395608490529,16.3428640291461,7.727552714824138,1.191572154164796,2.612494789502156
2022-03-28,21.16823524906355,10.81015765634786,16.46890926798669,0.3462629544617402,2.385892262441739
2022-03-29,9.523479340596856,36.92392909598407,6.46319595331364,1.404140772597886,0.9951473745052126
2022-03-30,12.41001943880884,13.55622289291705,9.070122861362362,1.767599400700262,1.176195049074276
2022-03-31,11.229232686251,13.44889594593268,16.31762519216902,0.3026856753880306,1.832215631732154
2022-04-01,14.33219651969173,36.21924811142613,17.21273095071143,2.673031304826025,0.9369001804392394
2022-04-02,22.9691176393863,30.93725488981957,8.34552996639667,3.400704831591796,1.974137952669288
2022-04-03,17.59755761186987,33.94031762224108,19.80805131904656,2.084288547463966,1.828341028344633
2022-04-04,15.28814660390331,28.1131198143652,11.96529834570546,0.2675839532943194,1.233625710231843
2022-04-05,19.77779891397882,23.73149409757703,11.05611725734303,3.345521535379604,2.422302879575644
2022-04-06,33.01585628747769,21.39226357408672,2.558739295772789,0.3072735053676368,2.030811815123179
2022-04-07,12.10712226204931,19.65660301637725,17.26771464892944,1.723306280029605,2.757888790704313
2022-04-08,27.92968957988407,39.0636359406646,19.40491137346958,1.153989489375048,2.099421988743362
2022-04-09,22.205019030021,30.0649501409004,5.767882333858816,2.417178026940114,1.160492346601498
2022-04-10,14.4237709003579,22.96392205671197,18.00461513804789,2.821581672073865,0.8848925567549419
2022-04-11,8.513369798985773,20.62289627686324,2.286923689294987,1.813737641108305,1.329558371062798
2022-04-12,21.67435654876599,23.53791545791725,11.06218637383536,0.31954394416542,1.772405739304178
2022-04-13,17.03799582591981,14.09718328936669,12.65181933082914,3.025667488821296,2.366867030402876
2022-04-14,12.76740250733582,12.6634593597965,8.006669569133976,2.430433634099044,2.728088769103688
2022-04-15,27.91778514896945,34.01803441236218,17.26312003641383,1.476969465809139,1.899060467561556
2022-04-16,31.43962902394883,8.364123093035115,10.81533382065297,0.7771743534806032,1.848670049434455
2022-04-17,29.40700962091434,31.37642241300327,2.562503235171337,0.5938785377128404,0.9176952203310568
2022-04-18,6.686132526405854,37.03329781652059,9.419894589366084,1.780445576271656,0.8000732269868035
2022-04-19,9.46941623312033,16.9422715095107,11.04157507627251,2.322313412940094,2.609436756932772
2022-04-20,24.95005796231417,36.07491949644452,17.86326136874926,0.7286844854807215,1.049513825472143
2022-04-21,5.312789004476949,36.71286024303517,8.14858124799571,2.596961447757804,2.736132981632287
2022-04-22,26.53923603355146,36.3394562046943,18.17096274281725,0.4709935586007726,0.9828924208274366
2022-04-23,32.34531482390072,29.98993768967707,16.9017014025103,2.925815942457658,1.016299048215864
2022-04-24,25.85753154617546,25.57813643031557,12.07602010591281,2.674899843211477,1.520266248883641
2022-04-25,22.70860228458089,39.08234063633668,9.28938684365539,0.7572741991720364,1.232535622558223
2022-04-26,20.21574171791686,22.5987812070231,13.63276437809461,1.784374301204382,2.011771480611757
2022-04-27,22.15554117305075,11.95092074575513,12.75805411902739,1.656974560245634,2.037850533526918
2022-04-28,20.12272434005538,10.52695153779545,10.02340361625999,3.162147557319278,2.709598072841386
2022-04-29,25.37561637590026,24.47970633886604,2.417628251756916,0.6137068013839753,1.014293780235162
2022-04-30,19.919687145942,32.27015953434248,9.80746540269757,3.38426272104306,2.350415684005137
2022-05-01,26.04324496121634,24.77176534510203,16.57775482161714,0.4779207908869969,2.387859699045102
2022-05-02,10.72977714894697,27.20070282408376,10.98388285960583,1.587955265942975,1.6481854969759
2022-05-03,27.20718232711993,38.93137468933545,7.319998440623928,0.9001073997062871,1.487986959771344
2022-05-04,6.73249503453472,35.65091738342922,18.63526021238151,0.8337287013380641,2.823353843402905
2022-05-05,27.1035329471966,34.26509396696194,13.88314093964785,2.680493239782223,1.461473138176057
2022-05-06,27.16395713696853,37.32997003040737,8.95165132361015,0.5364481272131167,1.173936262911178
2022-05-07,28.25141425571081,9.837818045854265,4.540800238911332,1.594118644348304,2.592927162035211
2022-05-08,32.03781419523737,11.20203767044646,3.167225013838619,0.6864225370789477,2.537533210312248
2022-05-09,29.77719382023954,18.43631467796007,7.323195408677693,0.8185897650072178,1.592174646589468
2022-05-10,32.45724221058506,28.40040328336203,4.715097528722357,3.129313463964283,1.701750950963038
2022-05-11,10.44065568565121,10.07878473896517,17.06319326442329,1.869647973178602,2.210940126247849
2022-05-12,13.50195184767129,22.38189195051928,19.89316898114901,2.946770734336214,1.768106350448051
2022-05-13,15.82037862433529,27.02802027063627,19.76326236773224,2.474089016889756,2.131794955427885
2022-05-14,31.88027165618405,29.07126216745433,18.75841401548776,2.236602617244155,2.2251037402184
2022-05-15,7.531740773358212,35.57369696340615,14.59257535860631,1.341572636493043,1.816902499213986
2022-05-16,24.66604368312828,35.93675515657941,13.10162758448284,0.6052035517647602,0.905305860409261
2022-05-17,28.48952727813712,17.35360848644172,5.215214839098774,2.820864329199773,1.461743642338999
2022-05-18,22.68844175957437,14.61474376810928,17.96108766299971,2.933344321174522,2.12295613296372
2022-05-19,28.10282868677118,14.67186282595565,8.366165974439111,2.658120696622827,1.996924089218364
2022-05-20,16.17952342686523,34.62013673134327,19.76688940275154,2.368139706150255,1.998057513622812
2022-05-21,5.532724372075507,25.84748171974193,11.99389657968325,1.978400258442679,1.817845002625493
2022-05-22,18.67170867155304,15.29880804454136,17.97047257141008,2.737529764559581,1.409347112118203
2022-05-23,29.85765878701432,34.26806791154226,7.541096612199754,1.69415850290168,2.97672291287101
2022-05-24,7.901102832788362,15.46607599303428,10.69468349869137,0.630160990810287,2.381215485930563
2022-05-25,25.44316212101411,38.57601351900439,5.372122479921545,0.3615122930246686,1.679405602864586
2022-05-26,31.42960490848976,30.87461274786133,14.20767639275827,3.455040435984106,1.252819511142996
2022-05-27,15.50450507601821,10.2168405305949,12.26983316775063,1.414176230051303,2.974180690754467
2022-05-28,28.15473733994189,15.71407062707065,9.451303944980772,2.035733610423939,2.417372692198096
2022-05-29,10.84611336143327,39.49260070370669,16.23722404979546,2.456125523473499,2.48121906121014
2022-05-30,19.39333371295397,10.84415757181979,9.084080653845682,1.846953450719045,1.11536463152081
2022-05-31,21.24611078571407,35.63527585093075,10.40799002716959,1.399987360049869,1.054347446926594
2022-06-01,15.46995908416675,22.45950067108437,11.32752192206583,1.381859889896009,1.137077734719905
2022-06-02,29.42502091466714,16.06870469708938,14.06480603958421,2.500119106450438,2.954238003849873
2022-06-03,8.615545051766999,37.13096494518541,18.02351335312165,2.541497247043236,0.9858701279143626
2022-06-04,30.52099046065918,13.63373510783646,16.59705976003437,1.299008853654704,2.879012719141039
2022-06-05,34.68883148146934,38.97075683608975,11.99126425976808,2.441364649226604,1.225363564374329
2022-06-06,20.82384244063523,35.87372512116357,6.945922245418602,2.67200442654094,1.5224847875995
2022-06-07,27.95659567621091,19.54562731663583,2.73793810651231,1.867808109684593,1.634883468669932
2022-06-08,27.00240173993064,38.22287983135119,16.56022883750287,3.411656758483944,1.50778724036774
2022-06-09,21.54103045148247,34.40011423164071,11.57536006875535,0.9160397026790658,2.996966666881667
2022-06-10,7.445765122595665,13.6501740745681,6.852371476520844,2.160578411612675,2.341248790715468
2022-06-11,24.45079892084322,37.03143811753107,3.428070127268425,2.974860645811408,1.304895727427031
2022-06-12,7.870947615514567,13.14727673890829,12.48081668702487,2.398900470751317,0.8433197591554862
2022-06-13,31.22064564880009,36.28126211092687,5.617685583878741,2.364491849027768,1.015713617730738
2022-06-14,27.85855584732645,13.20745549537343,11.25832503033602,3.069321478573426,1.741318036860413
2022-06-15,16.47431199478134,18.25260306654168,16.90422634808955,1.26337276575785,2.405943492746688
2022-06-16,9.471996743543846,12.93241226204798,5.307276777638286,1.052309479149619,2.277739677214321
2022-06-17,22.50575754686545,23.68570989749642,2.271166878097524,0.4827896633148464,1.70818472557867
2022-06-18,22.72526373797117,38.83761464593012,17.74586578880407,3.461933122013378,2.210834138157042
2022-06-19,22.51679055957956,32.46530969938802,8.719330139960391,1.854256390739827,1.641366308003188
2022-06-20,27.27760838310834,23.91006148014344,13.77287037163523,0.706899042507957,2.836780510664675
2022-06-21,17.56668394248373,37.574894083205,2.701644981064545,3.408414338835828,1.855584906035393
2022-06-22,20.76610463108595,39.481350046326,12.45484453361987,2.535024488175792,1.195296503498125
2022-06-23,5.879254795952996,38.78122059594897,14.11290997096359,0.9889634251805076,2.276365808740305
2022-06-24,33.05595354300331,18.00742880772627,17.62520623577394,0.8498221378408054,0.9691172414574208
2022-06-25,34.92718752497172,24.6656673478589,5.192291827569532,2.896091015043324,2.956571180716787
2022-06-26,24.31138902498328,21.69562082308625,12.9935733395571,0.3044710281049129,0.93768074944259
2022-06-27,33.09705476158551,20.78999310451373,12.69953521740073,1.797286655061532,2.251051647745692
2022-06-28,28.86410594369045,30.88781633499788,2.888192776832733,0.2987090279973177,1.348883035525739
2022-06-29,12.2206228147832,24.59262300988049,13.00980038982431,2.215628711022637,1.512876954573219
2022-06-30,12.18796914991432,37.81729264884378,3.558051586567856,2.911723879461779,1.496932720189984
2022-07-01,28.98899891832654,14.93930479197713,9.213221535189144,0.2351460483118834,1.523730758886243
2022-07-02,17.31454483177829,20.43584659254032,11.40820704332418,2.600301141835788,2.802393164282303
2022-07-03,8.564941343369306,12.71320008084128,9.906396896239947,2.209697247626901,2.110416013127121
2022-07-04,33.6799367412938,25.42300671661908,11.07631384717027,0.948582310880926,1.19268849188836
2022-07-05,26.68070040445343,23.7258082356832,10.08389347107995,0.7504428631362139,2.925522590028708
2022-07-06,32.90656461529982,15.33174087856465,4.100941079006267,1.452622582439654,1.962617849661715
2022-07-07,5.577527001754143,19.74388345855943,5.512482406208562,3.456951274850837,1.221957163276201
2022-07-08,24.93137530237822,36.9895935032776,7.508615066738948,2.415837841397932,1.188118637604767
2022-07-09,31.70661060802733,13.19000743453246,18.30172051114663,0.1681354736088795,1.968339513921636
2022-07-10,24.74885338158859,28.44653902894785,15.43424103899064,2.278328085932588,1.947741988135494
2022-07-11,6.591115712727644,39.99411005944935,17.63390958990455,3.259345455002109,2.720400759969007
2022-07-12,29.30622404328601,29.59289999235342,12.57647477163544,2.333352526052008,2.226286160976692
2022-07-13,29.05374113383517,25.24650261343606,17.11586842086877,1.128017816852903,1.102726799887536
2022-07-14,12.5929316389468,9.435083208029042,15.52059215177802,3.003000741183939,1.978755502449191
2022-07-15,32.55796320984732,31.67871300320961,14.81946112207835,1.86203255426853,1.475661802614341
2022-07-16,14.79234223044355,22.75965760833857,2.197188956194946,0.6334795342416493,2.784916304227441
2022-07-17,7.405663302089929,18.33091861667888,12.47617877234378,2.152022264114455,2.344007684461898
2022-07-18,26.26991668773712,20.77117574665339,18.83700986411604,0.6805090370764896,2.768876663199895
2022-07-19,16.39873528151293,38.87788870297268,10.34519251593677,2.391168385173531,1.417563322342309
2022-07-20,17.9518563572606,36.5215834912827,12.60511502580387,3.324251192193652,0.8908773823556324
2022-07-21,28.66944804831063,37.82900754216494,9.085980086347966,1.228062503473343,2.755435902290635
2022-07-22,16.51151115774262,39.80973227872207,3.294248334681037,1.235500330083037,2.418456746904499
2022-07-23,14.21011597418778,27.86261907154776,19.8662008514968,2.593251341563316,1.408997228590837
2022-07-24,32.32675633960227,29.35729242944061,3.179824440938864,0.7463267592377894,2.956760548806961
2022-07-25,14.0651559326093,38.77378182650931,11.00377272974666,2.186470280639614,2.238554514045052
2022-07-26,18.69591769383493,20.20918863301076,16.59968845303839,0.2289371763481806,2.324542915288546
2022-07-27,22.48886904382263,29.58674682657292,5.921410451704894,2.028166460287049,2.067700033602128
2022-07-28,26.95356599085662,26.84664068240706,6.737287147724095,2.466477464395894,1.374075140867115
2022-07-29,5.436048018924242,30.14582487353012,8.051461575824892,0.282343513532962,2.599678668293565
2022-07-30,29.28991227741484,31.03107024623522,2.518208953564182,2.265679468513011,1.819142584755967
2022-07-31,21.14243154813142,11.02468561779208,9.005384923286318,2.428751974052848,1.397983841239375
2022-08-01,31.40077980201183,38.47589662203405,11.65260961805381,1.857813225236146,1.275365888668967
2022-08-02,22.83685965867918,35.42976404788359,8.566061976722578,0.1858652778258131,1.668181690829445
2022-08-03,22.4490438793992,14.38014469711349,14.95686290981867,0.1220924488947299,2.437575020390502
2022-08-04,14.10507026261503,39.11709227178685,5.438010512111123,1.26977482667766,2.333307171915958
2022-08-05,17.94323881224654,28.39785979483829,12.77685189804801,2.062032379577859,1.690547065979796
2022-08-06,14.36653279540261,29.61426725192593,4.73756698883642,2.324721936956529,0.9922583545682758
2022-08-07,12.5449655838231,33.05194615735026,15.93027939130933,0.8019916828920741,0.8750533211206675
2022-08-08,31.78355217813882,33.57078561296761,8.161365537931085,1.066928683677828,2.113400803358965
2022-08-09,23.44772326868209,25.95709909391029,8.001923141901866,1.425083407947508,2.815334139712689
2022-08-10,29.56593645313902,33.39674135288399,3.721003051963558,0.6040831541434413,2.578003778518889
2022-08-11,18.80331020686186,38.34078734112114,11.81631188595665,3.004963868014968,2.261853565920697
2022-08-12,6.839231528884162,22.42163934340532,13.92306766877054,2.312743071985038,2.801555309637671
2022-08-13,31.7518274893103,29.70744447750437,2.030345323192004,0.5729749290918666,2.547291291871953
2022-08-14,6.105242452427296,20.00553960626905,12.51927173858884,2.957144297017343,2.477319435461382
2022-08-15,16.36403664871926,10.66047811079361,16.88692789531583,0.4862069410222406,2.163386065614884
2022-08-16,9.015180185831149,17.61310735915212,13.74683002936057,0.1452552640326421,2.989292618994712
2022-08-17,29.2076429620161,10.01644971702397,16.72753313566474,0.319073101117523,1.488863418517419
2022-08-18,31.96111632213234,16.80846590814588,2.074918545601419,0.4409321776633292,1.541978913714508
2022-08-19,5.5405898860755,33.95075519623345,5.927440916948621,0.924418875998252,2.657456979940504
2022-08-20,31.64189712632166,39.18496506236553,3.935641614299755,3.076549034397386,2.911895068446114
2022-08-21,19.33944570085393,14.80955395189951,9.465013019194082,1.628839891415307,2.752840946840771
2022-08-22,8.930072375285365,32.41649966944445,5.572080821154707,2.134689461926945,1.624527088742114
2022-08-23,20.83622950041051,32.30890625475494,14.30533700531795,1.190407535632346,1.207683535809331
2022-08-24,19.46264250918733,22.06662096962103,13.45277533393844,0.3936662096512284,2.626129087314458
2022-08-25,24.95390666286456,22.61072188791719,18.38831004436583,1.889663035943556,2.659279971096615
2022-08-26,34.29965728161707,27.4037702577631,16.3136334839741,2.079884096576783,2.859715529257246
2022-08-27,26.97649849169822,12.02922033090577,19.08707824348596,2.818629581823007,1.59872677207195
2022-08-28,8.005020756544958,11.85977243420408,11.3380912069384,0.9016294438701832,0.8963483337026128
2022-08-29,14.13047038354006,23.4588805609816,2.064902957492603,1.849622408667636,1.955504676569719
2022-08-30,31.33052005537393,30.44972233962567,9.39983263435324,0.9662946961282116,1.847538847154465
2022-08-31,8.028639091898349,29.61568871964168,12.52635992807465,2.545592756862809,2.769372728001286
2022-09-01,33.93353961205679,35.48391465326625,18.06506284371735,1.202934252521389,2.090578116052062
2022-09-02,32.75967136687068,11.21496727017541,9.775691096283948,2.356377892040441,2.076583540972963
2022-09-03,31.17033982182591,12.90981522148821,17.69491703019399,0.5959705415936049,1.197283929000027
2022-09-04,21.64180794871437,21.9606499920759,16.13933089278751,1.146602455055659,1.696849954938978
2022-09-05,18.18033133492384,28.84772496168091,2.362185557297598,0.7069865969360004,1.988473963010163
2022-09-06,18.13492873746435,36.10366267412276,17.78918815005362,2.000666488201436,1.592621399638056
2022-09-07,6.85862235635348,30.96416412742253,3.085107193282949,0.6855527050897288,1.441062877581454
2022-09-08,8.07340856922631,29.91753217146486,11.76872737589439,1.82138962904963,2.74369630256544
2022-09-09,8.488591662645476,33.29340615361977,12.7520299305155,0.958561918862362,2.260979465654199
2022-09-10,27.9781692223663,29.21083419454569,18.88186275884284,1.711586501839329,1.982291786866388
2022-09-11,6.380454835258864,28.63200361608614,17.94216474447919,3.057475860187344,2.204570077102811
2022-09-12,17.45678631044909,36.79385635572164,19.46332611875233,2.288543875291558,2.826918518001839
2022-09-13,8.741755659700502,9.857217924859818,4.540962521634599,0.3039779782223577,2.478148237177839
2022-09-14,10.69638314388674,27.98257371935393,9.850758748535863,3.290742566882405,2.14154729688331
2022-09-15,15.90509054771836,36.98744865845008,11.05814119601734,1.726488663696368,1.756141643242618
2022-09-16,9.63136487937618,32.75697500005995,2.063145341190374,2.039154744667385,2.681228973132635
2022-09-17,29.82648826146051,20.64755886094664,6.691382461492045,2.032746353214141,1.03392116497848
2022-09-18,6.282160338045966,37.53541000477129,9.26921792524779,3.190791704615446,2.071800435890653
2022-09-19,26.94084341284251,39.76301598836941,5.494464088740208,2.482048743609781,1.822914435446486
2022-09-20,16.27085459337343,16.67428346806841,11.54948094745973,1.636487505833334,1.808488288842584
2022-09-21,24.43236601799272,28.23585748665224,12.87814678679644,2.511412729899392,0.932735777116234
2022-09-22,14.50814256179816,14.31705955022974,4.409031022912799,0.9400599577991292,2.207102174081433
2022-09-23,23.07266890122359,24.90759604785064,3.239369464578191,0.20092197073261,2.117702805407744
2022-09-24,18.57165150866006,17.58862391394031,6.183684831376147,0.9664382489587294,2.888245974619872
2022-09-25,29.00174156196638,12.12615542040357,16.56907439805919,0.5742671737906753,1.656872373322654
2022-09-26,6.611058911319488,29.37246529840984,9.390820256637324,0.4595665051660972,2.896115867107333
2022-09-27,26.47387373015358,25.09459794707448,7.69920959070369,2.823484002240512,2.800822475406726
2022-09-28,25.96652389923528,16.66168938420703,4.3557844160171,2.939902124123244,1.27275411858177
2022-09-29,33.19174148446167,28.67555984981579,19.61907093371868,0.924065346821716,2.46454652542297
2022-09-30,31.49095383075822,33.85955994622982,9.70657686521828,2.976028089233975,2.344454619550317
2022-10-01,11.27770057031313,39.99451213622129,4.37776328626861,0.6593435670317908,2.503237140868533
2022-10-02,21.85128350517558,8.901203152563092,3.869349558227499,2.558033831188347,1.653843437576555
2022-10-03,13.85171069380087,16.24338249127096,18.58011443510752,1.818662672478866,1.438602087220541
2022-10-04,34.09316179710078,9.283335961849344,4.915552189628784,0.2284079587783349,2.405452568268248
2022-10-05,6.848385677832034,19.31968479449331,5.976650400510559,2.516281864359668,2.165833746916189
2022-10-06,25.52579015971385,11.04116333996287,4.735187927876408,1.331120897453297,2.980580311863267
2022-10-07,26.40603284056536,8.778280196412407,16.30299745741627,3.489785083152131,2.465701585972643
2022-10-08,17.72061652816806,27.85500494497079,2.057757208419059,2.376552631556028,2.467817121905314
2022-10-09,6.494232678532064,34.05937820370539,11.81466769149388,2.168381166121423,2.294536387057134
2022-10-10,24.16478959187431,31.41868908600555,10.07994643227813,1.574889417513314,2.996403336296636
2022-10-11,9.59468938098556,28.67930610981194,18.3854146097351,2.624406244940304,1.755579149522572
2022-10-12,20.08857615813814,29.52455527272003,10.62846251987498,2.418636016569739,1.877946263433615
2022-10-13,5.343494622575143,10.25308055501291,13.64596721139296,3.274428805652585,2.868492855749068
2022-10-14,14.3823534985939,34.93878713764141,10.94908745309747,1.020530763432728,1.572959621919116
2022-10-15,11.27915656464189,29.19653865819487,18.87855398427384,0.5306661546080187,1.389124397694149
2022-10-16,12.30160099453781,38.68641541918066,10.3120677018927,1.356473312627776,1.495782884671315
2022-10-17,5.25382911316844,30.12930748421933,4.654199034743147,2.011313004331039,1.359084833840289
2022-10-18,9.878733454451906,25.12455677972418,9.41493343761177,1.634749614562901,2.775355813634211
2022-10-19,31.12514513701584,9.029841567450273,6.847508550272431,1.158710713215801,1.608933634361399
2022-10-20,9.053120859949352,12.24597695572136,13.21961401820252,1.600467532606759,2.930695176257292
2022-10-21,30.80718745082204,20.41603488596672,13.63716009758629,0.7171733179239991,2.26168047486845
